s_1,s_2,s_3,s_4,s_5,s_6,s_7,s_8,s_9,s_10,s_11,s_12,s_13,s_14,s_15,s_16,s_17,target
171.24342130000002,459.2810306,100.1092668,40.3944606,12.06710174,30.38045852,9.907804387999999,4.947289189,186.0588238,449.9466029,99.57105855,39.53738537,20.29005963,14.88809285,1.1049399640000002,1.076060427,0.706309926,0
168.5449303,445.69546060000005,102.0065878,40.55640778,15.58806922,57.66328558,7.598574209,4.437440862,176.1147717,447.2693301,99.74503998,39.7734612,10.26902639,14.01251421,1.4329036659999999,1.158159729,0.6922444790000001,0
172.81602030000002,445.6599387,101.9334002,40.23678877,15.29680369,58.07561934,11.05173138,5.208067532,171.849817,444.81564050000003,100.3631697,39.92962243,2.049798613,12.69127564,1.6029055980000002,1.157290367,0.6784591320000001,0
172.1530148,438.85108719999994,100.017321,39.07017118,16.13433558,58.83446135,11.48257288,4.852990258,171.6861501,442.78204910000005,100.47453929999999,39.62647681,1.968937388,12.66396197,1.5427216380000002,1.140806161,0.664948306,0
170.9659843,474.09628899999996,104.9216033,40.13944493,14.66913241,46.65407348,7.097055838999999,4.68020892,171.1446742,452.71676119999995,101.7976358,40.07945465,1.628687955,14.06705516,1.99006134,0.586028798,0.651706534,0
168.43550919999998,431.4264313,103.3720057,39.90904675,16.96890477,58.27957661,12.34390959,4.565884322,170.5830918,447.1458413,102.45018359999999,39.98237188,2.022587934,16.17514247,1.8262211069999998,0.5604470970000001,0.638728459,0
168.73574399999998,398.8373585,125.07319720000001,40.04968289999999,15.31445538,72.07736703,8.467403165,4.703316223,170.6212545,437.7742209,107.06350549999999,39.88102691,1.9757756519999998,27.10632077,10.22901031,0.469058455,0.626008829,0
173.0650255,385.37585110000003,123.3242247,40.33417748,17.569221300000002,57.4521625,6.669900874,5.241252017,170.6710555,425.7174034,111.34167040000001,39.90050465,2.04678873,34.98421385,11.88602269,0.48911792200000004,0.6135424970000001,0
171.3097469,419.3376398,98.52669672,38.67735332,11.18714006,48.59357129,9.251406341000001,4.369671659,170.502402,421.81471389999996,111.04354550000001,39.82194108,1.925284375,34.23314798,12.25406475,0.658165955,0.60132442,0
174.8726504,442.98852819999996,101.3569717,39.55843118,17.70083188,58.3928262,8.525715781,5.586019756000001,171.2837352,415.5931618,110.3306192,39.70573833,2.768512,23.50033217,12.79119451,0.639109354,0.589349654,0
171.6449713,448.0051185,98.96547177,40.59291536,14.37299554,42.37581885,10.44015998,5.42177421,171.92562759999998,418.9088992,109.44931240000001,39.84251205,2.270275626,27.17505469,13.52145881,0.755985547,0.5776133520000001,0
170.2156591,442.00111519999996,100.47308290000001,40.50284702,16.66892789,52.279113,10.42943664,5.399070828999999,172.2216106,427.5416506,104.5292896,39.93314487,1.797721511,26.0369742,10.56826841,0.81211261,0.5661107679999999,0
172.7971504,441.8874518,102.1333589,39.08620775,12.38218653,38.97639691,7.900552912,5.383383896000001,172.1680356,438.84397069999994,100.2911164,39.68355093,1.770081681,11.18962993,1.5357023909999998,0.848984278,0.554837245,0
170.2910364,429.35842649999995,98.88989784,41.12910897,10.09704134,40.72742886,8.567392533,4.2823459989999995,171.9642935,440.84812810000005,100.3637566,40.17390206,1.94368651,6.896133699,1.4367829490000001,0.8303734859999999,0.5437882239999999,0
171.303908,432.0102885,99.84697758,39.0878846,15.06483727,48.25111096,8.574989874,3.896045127,171.25054509999998,438.6524801,100.0617578,40.07979274,1.0656047240000002,7.740290458,1.3305965690000001,0.937340279,0.5329592320000001,0
170.6893341,455.0171324,102.1413823,38.46987181,9.356324986,45.74996659,10.45637396,4.983669437,171.0594176,440.0548829,100.6969399,39.65518403,1.062872396,10.12601496,1.4307045809999999,1.111475933,0.522345889,0
167.93893369999998,442.79853629999997,102.96315940000001,41.13100084,15.14826218,50.64086456,10.17332005,6.376026073999999,170.6040725,440.2143671,101.1949552,39.78081479,1.768303339,10.17051318,1.7344455140000001,1.257189549,0.5119439,0
165.1489,469.6349751,100.2159747,39.36799674,17.93707445,50.20613824,11.07753707,4.742711648,169.0744224,445.76387180000006,100.81147840000001,39.83717259,2.537604967,16.75220362,1.686396595,1.22414879,0.501749056,0
