s_1,s_2,s_3,s_4,s_5,s_6,s_7,s_8,s_9,s_10,s_11,s_12,s_13,s_14,s_15,s_16,s_17,target
169.4708749,455.60687239999993,99.03018118,38.7851749,15.72205424,45.33114516,10.62773976,4.36116087,178.05417519999997,441.77172019999995,99.8125125,39.77024254,9.030149318,10.01036509,1.087699682,1.4840810880000002,0.963640444,0
167.0445243,437.5235969,99.90279321,39.65066512,16.18280086,55.08456959,9.228004624,5.528932946,177.5160289,443.06809780000003,99.71444248,39.55807712,9.704823157,8.592730592,1.043466847,1.38863815,0.951816784,0
173.9088978,449.5478231000001,97.8447408,41.15382023,16.92873756,33.06672735,11.18526157,5.3409831180000005,177.0635142,445.70861940000003,99.46736113,39.40223155,9.835065864,8.019787933,1.336366397,1.0603930209999999,0.940138198,0
167.1224343,455.6351148,99.70986623,40.33749997,10.46432136,40.0171354,9.959009043,4.442360914,172.7411597,449.36400480000003,99.11633504,39.75243958,8.001880267999999,7.40378921,0.80555335,1.011650708,0.928602906,0
171.1490544,454.65274460000006,97.20355254,40.22137279,15.9014369,48.71049019,10.07272741,6.189480093999999,169.7391571,450.5932304,98.73822679,40.0297066,2.896325596,7.728923854,1.176762273,0.8785834779999999,0.9172091490000001,0
168.1038625,437.1564103,101.4347061,41.72450107,12.46485675,49.9310867,11.09403042,4.275147671,169.4657547,446.903138,99.21913178,40.61757183,2.990956218,9.03150973,1.7006243769999998,0.81902033,0.905955191,0
175.47768630000002,460.83863099999996,101.42864820000001,39.41628785,15.21596562,48.47550441,9.402956677999999,4.0209079480000005,171.1523871,451.56614479999996,99.52430278,40.57069638,3.6000207580000003,8.996897864,1.9696076,0.891678933,0.8948393170000001,0
176.0128314,448.16242189999997,99.80636397,41.04786317,15.13798325,41.37811364,9.17713422,5.877221435,171.5731738,451.28906449999994,99.91662742,40.54950497,4.092091697,9.095390657000001,1.7325164769999999,0.8754676779999999,0.8838598320000001,0
172.5843208,448.22157649999997,101.124748,41.46466748,12.31997545,32.20461239,8.844011606,3.694556625,172.6655511,449.8063569,100.19960379999999,40.77493847,3.2491442439999996,8.809565032,1.80436141,0.949243067,0.873015063,0
185.8327764,452.89482350000003,95.92257663,39.83416429,14.30147246,56.68183418,9.967522894,4.198183637,175.6022955,449.45477259999996,99.94340858,40.69749677,6.522681122000001,8.600390091,2.3458121569999997,1.018931378,0.862303357,0
187.00317769999998,452.1534932,100.6048844,41.48866699,13.67987281,35.17410783,9.861022386,5.090754455,179.3821585,452.4541892,99.77744424,40.65032996,6.566929862,5.170051186,2.240937294,0.9634538859999999,0.8517230809999999,0
172.7044871,462.9765866,96.80882376,41.98967953,15.51187054,51.69663493,11.05562583,4.379834925,178.82751869999998,452.8817803,98.85347935,41.16500829,7.0764846079999995,6.050320864,2.340132322,0.815398979,0.8412726229999999,0
170.2572885,452.3658335,100.99141230000001,39.69241522,12.03926236,60.04191156,9.257088876000001,4.576447175,177.6764101,453.72246270000005,99.09048902,40.8939187,8.049963717999999,5.497400588,2.514297993,1.054379144,0.83095039,0
169.0320504,462.05833139999993,96.73471047,39.52985795,15.93712967,51.74196853,9.409796874,5.61758766,176.965956,456.4898136,98.21248152,40.5069568,8.738986209,5.5186378529999995,2.389758085,1.143795382,0.820754808,0
174.45178059999998,456.08624580000003,98.18087445,41.21699426,15.54965191,53.13194634,8.287976883999999,5.500387749,174.68975690000002,457.12809810000005,98.66414108,40.78352279,7.1985185970000005,5.172604092,2.035996538,1.107037848,0.810684324,0
167.3322984,434.1892825,98.11725735,40.86665291,20.238451100000002,36.328379299999995,8.28921588,3.754425373,170.755581,453.53525599999995,98.16661567,40.65911998,2.84595516,11.66108192,1.723083514,1.040965076,0.800737403,0
