s_1,s_2,s_3,s_4,s_5,s_6,s_7,s_8,s_9,s_10,s_11,s_12,s_13,s_14,s_15,s_16,s_17,target
161.0535294,464.63214000000005,102.6744782,38.41908787,14.30546174,46.71735672,9.567429377,3.286930038,167.1760291,449.811427,101.076608,39.72474274,4.202174943999999,9.554499143,2.0055937459999997,0.8912979,1.4281806819999998,0
177.62116930000002,459.7166808,99.70993562,40.9429581,14.47395808,58.67515423,8.484169969,4.537056088,168.2833364,453.61108160000003,101.2313584,39.75885125,6.113693895,8.780632039,1.8204575840000001,0.9431676959999999,1.3988355469999998,0
170.8970254,447.39870010000004,96.81507088,39.76700983,14.14679099,53.1625879,11.48521931,5.451044866,168.52951059999998,452.50519510000004,100.60608590000001,39.66079322,6.207358299,9.225106171,2.69912595,0.903022662,1.3700933730000002,0
168.52738200000002,460.09403619999995,101.2755439,38.30251169,10.09840571,48.21735308,9.456990906,5.680035687,169.1293248,454.9171629,100.12429200000001,39.43666235,5.985797927999999,9.339741377000001,2.176692219,1.095341101,1.34194177,0
168.84887519999998,432.51423370000003,99.15521688,39.75997371,11.80089197,41.62637803,11.86440775,4.736058398,169.38959630000002,452.87115819999997,99.92604908,39.43830824,5.927835618,13.05473106,2.218900134,1.095938933,1.314368604,0
171.0641087,460.6964853,97.03364997,40.47957426,15.77249937,45.89107575,7.251639776,3.972204959,171.3917121,452.0840272,98.79788344,39.85040552,3.66839824,12.26296445,1.880318647,1.000079063,1.28736199,0
171.77482859999998,439.0489438999999,101.8568188,39.64515627,16.84320943,43.53480966,9.727577205,5.643334284,170.222444,447.95047989999995,99.22726008,39.59084515,1.443371389,12.52743105,2.331620559,0.7925009,1.260910287,0
172.9587209,444.3691171,98.84353229,39.78669081,13.82781406,40.17364438,10.96318281,5.15143208,170.6347831,447.34456320000004,99.63295236,39.59478135,1.904948644,12.63360734,1.952656964,0.793642673,1.235002092,0
169.74684119999998,441.2348859,102.09230759999998,38.53481815,15.69040066,53.07612805,7.0485989689999995,4.443198246000001,170.8786749,443.57273319999996,99.79630512,39.64124264,1.6252078730000001,10.51282222,2.148742528,0.7004003529999999,1.209626239,0
172.08790359999998,449.86492369999996,101.1584198,39.29476204,12.44616874,48.96559734,9.800694515,4.441616168,171.52648059999999,447.04287120000004,100.1969457,39.54820031,1.205102568,8.648261167000001,2.185759344,0.711496658,1.184771789,0
183.6901113,441.89761969999995,96.75754222,39.85866585,13.90247579,56.60475783,8.683777467,4.81648642,174.0516811,443.2830981000001,100.14172409999999,39.42401862,5.515116161,4.139524461000001,2.286809186,0.542387298,1.160428029,0
189.7616078,460.9637624,100.01423759999999,39.45645596,11.80113084,49.24543165,12.04873179,5.170203621000001,177.64903700000002,447.66606179999997,99.7732079,39.38627856,8.639718149,8.172646873,2.080484742,0.529566966,1.136584465,0
173.4136499,451.6079666,97.51004291,39.92973092,19.22063193,43.91334252,9.374334973,5.782718576000001,177.74002280000002,449.1138317,99.50651002,39.41488658,8.580165577,8.083272992000001,2.303022325,0.55961663,1.11323082,0
170.9664632,436.8704263,100.4326338,40.42293586,17.11316425,45.61219535,11.265700500000001,5.178602115,177.9839472,448.2409397,99.17457527,39.79251012,8.309176069,9.292075889,1.9258829119999998,0.44196388200000003,1.090357027,0
168.4405388,463.8124926,100.6832372,40.01883899,14.223057699999998,51.23761242,8.981841693,4.9580417269999995,177.25447419999998,451.0304535,99.07953876,39.93732551,9.080505041,11.68652745,1.8118610769999999,0.346389379,1.067953227,0
174.1587331,461.00009680000005,102.82063000000001,40.98693552,16.47529606,49.93798618,8.842896987,4.882201308,175.3481986,454.8509489,100.2921563,40.16297945,8.363896235,11.06010739,1.896262862,0.5746385270000001,1.046009763,0
166.1284642,450.9005746,101.12321690000002,39.99866477,17.07936003,55.40184405,8.866176438,6.978438951,170.6215698,452.8383114,100.5139522,40.27142121,3.367902945,10.57460781,1.920332471,0.444371335,1.024517175,0
174.511332,450.7362953,98.38925915,39.42946385,17.162594199999997,57.00689675,10.81558457,5.021739307,170.8411063,452.66397710000007,100.68979540000001,40.1713678,3.621623903,10.60709766,1.5879981490000001,0.5770507020000001,1.003466201,0
169.413267,450.26595719999995,99.65352731,43.06555456,15.92394736,62.51647651,10.19979671,6.991127176,170.530467,455.34308330000005,100.5339741,40.69989154,3.6744103530000003,6.528175182000001,1.656296367,1.435992154,0.9828477659999999,0
173.4250606,441.27648020000004,99.75151202,61.11308227,14.30562197,57.71985677,10.01687236,4.378252165,171.52737140000002,450.83588080000004,100.34762909999999,44.9187402,3.641666732,6.982699026000001,1.687425236,9.158184828,0.962652981,0
171.3020554,447.12934900000005,96.95421105,56.97759976,13.79358224,59.65471037,9.164452895,6.864496317,170.9560358,448.0617313,99.17434529,48.11687304,3.3369719680000003,4.092062584,1.573705312,10.17725571,0.9428731440000001,0
167.2755821,437.70152199999995,103.8057237,41.20322502,14.30752301,65.16713451,8.857506841000001,4.192176128,171.1854594,445.42192069999993,99.71084665,48.35778509,2.937628442,5.7317495339999995,2.5553175169999998,9.948733151,0.923499727,0
171.59035690000002,459.2092933999999,100.7418274,40.1202557,15.37073531,46.72144379,9.299112838,5.793440019,170.60126440000002,447.1165204,100.1813603,48.49594346,2.34065897,8.350187712,2.466171264,9.797393743999999,0.90452438,0
